Symbol,Date,Close Price
ASHOKLEY,01-Dec-16,77.55
ASHOKLEY,02-Dec-16,74.7
ASHOKLEY,05-Dec-16,77.2
ASHOKLEY,06-Dec-16,78.05
ASHOKLEY,07-Dec-16,76.7
ASHOKLEY,08-Dec-16,77.9
ASHOKLEY,09-Dec-16,79.55
ASHOKLEY,12-Dec-16,79.5
ASHOKLEY,13-Dec-16,77.9
ASHOKLEY,14-Dec-16,77.2
ASHOKLEY,15-Dec-16,77.8
ASHOKLEY,16-Dec-16,77.65
ASHOKLEY,19-Dec-16,78.7
ASHOKLEY,20-Dec-16,76.9
ASHOKLEY,21-Dec-16,77.55
ASHOKLEY,22-Dec-16,77.45
ASHOKLEY,23-Dec-16,77.7
ASHOKLEY,26-Dec-16,76.5
ASHOKLEY,27-Dec-16,78.05
ASHOKLEY,28-Dec-16,78.25
ASHOKLEY,29-Dec-16,79
ASHOKLEY,30-Dec-16,80.1
ASHOKLEY,02-Jan-17,81
ASHOKLEY,03-Jan-17,81.05
ASHOKLEY,04-Jan-17,83.85
ASHOKLEY,05-Jan-17,83.95
ASHOKLEY,06-Jan-17,85.3
ASHOKLEY,09-Jan-17,84.95
ASHOKLEY,10-Jan-17,84.95
ASHOKLEY,11-Jan-17,85.6
ASHOKLEY,12-Jan-17,84.3
ASHOKLEY,13-Jan-17,84.55
ASHOKLEY,16-Jan-17,85.6
ASHOKLEY,17-Jan-17,85.95
ASHOKLEY,18-Jan-17,86.9
ASHOKLEY,19-Jan-17,87.05
ASHOKLEY,20-Jan-17,85.55
ASHOKLEY,23-Jan-17,86.3
ASHOKLEY,24-Jan-17,88.7
ASHOKLEY,25-Jan-17,86.55
ASHOKLEY,27-Jan-17,92.45
ASHOKLEY,30-Jan-17,92.05
ASHOKLEY,31-Jan-17,90.75
ASHOKLEY,01-Feb-17,92.15
ASHOKLEY,02-Feb-17,94.85
ASHOKLEY,03-Feb-17,94.5
ASHOKLEY,06-Feb-17,95.1
ASHOKLEY,07-Feb-17,94.05
ASHOKLEY,08-Feb-17,95.35
ASHOKLEY,09-Feb-17,95.3
ASHOKLEY,10-Feb-17,92.95
ASHOKLEY,13-Feb-17,92.1
ASHOKLEY,14-Feb-17,92.35
ASHOKLEY,15-Feb-17,93.2
ASHOKLEY,16-Feb-17,94.25
ASHOKLEY,17-Feb-17,93.9
ASHOKLEY,20-Feb-17,94.5
ASHOKLEY,21-Feb-17,95.1
ASHOKLEY,22-Feb-17,92.5
ASHOKLEY,23-Feb-17,90.55
ASHOKLEY,27-Feb-17,89
ASHOKLEY,28-Feb-17,90.65
ASHOKLEY,01-Mar-17,89.2
ASHOKLEY,02-Mar-17,87.35
ASHOKLEY,03-Mar-17,87.35
ASHOKLEY,06-Mar-17,90.5
ASHOKLEY,07-Mar-17,91.2
ASHOKLEY,08-Mar-17,91.1
ASHOKLEY,09-Mar-17,90.45
ASHOKLEY,10-Mar-17,90.55
ASHOKLEY,14-Mar-17,90.8
ASHOKLEY,15-Mar-17,91.1
ASHOKLEY,16-Mar-17,91.9
ASHOKLEY,17-Mar-17,90.9
ASHOKLEY,20-Mar-17,89.25
ASHOKLEY,21-Mar-17,88.75
ASHOKLEY,22-Mar-17,87.15
ASHOKLEY,23-Mar-17,87.05
ASHOKLEY,24-Mar-17,87.35
ASHOKLEY,27-Mar-17,85.75
ASHOKLEY,28-Mar-17,86.45
ASHOKLEY,29-Mar-17,84
ASHOKLEY,30-Mar-17,83
ASHOKLEY,31-Mar-17,84.55
ASHOKLEY,03-Apr-17,84.1
ASHOKLEY,05-Apr-17,84.9
ASHOKLEY,06-Apr-17,84.3
ASHOKLEY,07-Apr-17,83.6
ASHOKLEY,10-Apr-17,82.4
ASHOKLEY,11-Apr-17,82.4
ASHOKLEY,12-Apr-17,82.6
ASHOKLEY,13-Apr-17,82.75
ASHOKLEY,17-Apr-17,82.75
ASHOKLEY,18-Apr-17,81.6
ASHOKLEY,19-Apr-17,81.3
ASHOKLEY,20-Apr-17,81.95
ASHOKLEY,21-Apr-17,85.25
ASHOKLEY,24-Apr-17,87.25
ASHOKLEY,25-Apr-17,88.15
ASHOKLEY,26-Apr-17,87.85
ASHOKLEY,27-Apr-17,86.7
ASHOKLEY,28-Apr-17,85.4
ASHOKLEY,02-May-17,83.65
ASHOKLEY,03-May-17,82.8
ASHOKLEY,04-May-17,83.25
ASHOKLEY,05-May-17,83.2
ASHOKLEY,08-May-17,83.4
ASHOKLEY,09-May-17,82.9
ASHOKLEY,10-May-17,85.55
ASHOKLEY,11-May-17,86.55
ASHOKLEY,12-May-17,85.7
ASHOKLEY,15-May-17,86.2
ASHOKLEY,16-May-17,86.65
ASHOKLEY,17-May-17,88.05
ASHOKLEY,18-May-17,86.35
ASHOKLEY,19-May-17,85.15
ASHOKLEY,22-May-17,86
ASHOKLEY,23-May-17,84.4
ASHOKLEY,24-May-17,82.35
ASHOKLEY,25-May-17,86.15
ASHOKLEY,26-May-17,91.55
ASHOKLEY,29-May-17,91.75
ASHOKLEY,30-May-17,93.75
ASHOKLEY,31-May-17,94.5
ASHOKLEY,01-Jun-17,91.1
ASHOKLEY,02-Jun-17,92.85
ASHOKLEY,05-Jun-17,93
ASHOKLEY,06-Jun-17,91.85
ASHOKLEY,07-Jun-17,92.75
ASHOKLEY,08-Jun-17,94.95
ASHOKLEY,09-Jun-17,94.9
ASHOKLEY,12-Jun-17,94.25
ASHOKLEY,13-Jun-17,95.25
ASHOKLEY,14-Jun-17,94.7
ASHOKLEY,15-Jun-17,94.25
ASHOKLEY,16-Jun-17,94.2
ASHOKLEY,19-Jun-17,94.05
ASHOKLEY,20-Jun-17,93
ASHOKLEY,21-Jun-17,93.7
ASHOKLEY,22-Jun-17,93.4
ASHOKLEY,23-Jun-17,92.35
ASHOKLEY,27-Jun-17,91.1
ASHOKLEY,28-Jun-17,92.2
ASHOKLEY,29-Jun-17,93.45
ASHOKLEY,30-Jun-17,93.85
ASHOKLEY,03-Jul-17,100.3
ASHOKLEY,04-Jul-17,99.35
ASHOKLEY,05-Jul-17,101.6
ASHOKLEY,06-Jul-17,102.2
ASHOKLEY,07-Jul-17,103.9
ASHOKLEY,10-Jul-17,105.15
ASHOKLEY,11-Jul-17,105.1
ASHOKLEY,12-Jul-17,106.4
ASHOKLEY,13-Jul-17,106.25
ASHOKLEY,14-Jul-17,105.4
ASHOKLEY,17-Jul-17,108.25
ASHOKLEY,18-Jul-17,105.45
ASHOKLEY,19-Jul-17,106.85
ASHOKLEY,20-Jul-17,105.9
ASHOKLEY,21-Jul-17,103.2
ASHOKLEY,24-Jul-17,104
ASHOKLEY,25-Jul-17,104.95
ASHOKLEY,26-Jul-17,106.15
ASHOKLEY,27-Jul-17,105
ASHOKLEY,28-Jul-17,109.4
ASHOKLEY,31-Jul-17,109.5
ASHOKLEY,01-Aug-17,111.05
ASHOKLEY,02-Aug-17,109.35
ASHOKLEY,03-Aug-17,108.9
ASHOKLEY,04-Aug-17,109.2
ASHOKLEY,07-Aug-17,111.2
ASHOKLEY,08-Aug-17,112.1
ASHOKLEY,09-Aug-17,109.6
ASHOKLEY,10-Aug-17,103.45
ASHOKLEY,11-Aug-17,102.65
ASHOKLEY,14-Aug-17,104.75
ASHOKLEY,16-Aug-17,104.75
ASHOKLEY,17-Aug-17,105.3
ASHOKLEY,18-Aug-17,103.65
ASHOKLEY,21-Aug-17,102.25
ASHOKLEY,22-Aug-17,100.35
ASHOKLEY,23-Aug-17,102.7
ASHOKLEY,24-Aug-17,103
ASHOKLEY,28-Aug-17,105.7
ASHOKLEY,29-Aug-17,105.05
ASHOKLEY,30-Aug-17,107.3
ASHOKLEY,31-Aug-17,107.1
ASHOKLEY,01-Sep-17,112.85
ASHOKLEY,04-Sep-17,113.35
ASHOKLEY,05-Sep-17,113
ASHOKLEY,06-Sep-17,112.15
ASHOKLEY,07-Sep-17,111.9
ASHOKLEY,08-Sep-17,115.15
ASHOKLEY,11-Sep-17,116.2
ASHOKLEY,12-Sep-17,118.3
ASHOKLEY,13-Sep-17,117.7
ASHOKLEY,14-Sep-17,117.05
ASHOKLEY,15-Sep-17,116.8
ASHOKLEY,18-Sep-17,118.55
ASHOKLEY,19-Sep-17,118.15
ASHOKLEY,20-Sep-17,119.35
ASHOKLEY,21-Sep-17,117.3
ASHOKLEY,22-Sep-17,114.3
ASHOKLEY,25-Sep-17,113
ASHOKLEY,26-Sep-17,113.5
ASHOKLEY,27-Sep-17,112.2
ASHOKLEY,28-Sep-17,116.75
ASHOKLEY,29-Sep-17,123.1
ASHOKLEY,03-Oct-17,122.45
ASHOKLEY,04-Oct-17,122.5
ASHOKLEY,05-Oct-17,122.5
ASHOKLEY,06-Oct-17,124.85
ASHOKLEY,09-Oct-17,123.8
ASHOKLEY,10-Oct-17,126.45
ASHOKLEY,11-Oct-17,124.55
ASHOKLEY,12-Oct-17,125.35
ASHOKLEY,13-Oct-17,125.35
ASHOKLEY,16-Oct-17,127.45
ASHOKLEY,17-Oct-17,128.45
ASHOKLEY,18-Oct-17,130.6
ASHOKLEY,19-Oct-17,129.15
ASHOKLEY,23-Oct-17,128.2
ASHOKLEY,24-Oct-17,128.6
ASHOKLEY,25-Oct-17,128.5
ASHOKLEY,26-Oct-17,131.15
ASHOKLEY,27-Oct-17,127.8
ASHOKLEY,30-Oct-17,128.7
ASHOKLEY,31-Oct-17,131.2
ASHOKLEY,01-Nov-17,126.45
ASHOKLEY,02-Nov-17,124.6
ASHOKLEY,03-Nov-17,123.65
ASHOKLEY,06-Nov-17,125.7
ASHOKLEY,07-Nov-17,122.05
ASHOKLEY,08-Nov-17,119.15
ASHOKLEY,09-Nov-17,115.35
ASHOKLEY,10-Nov-17,111.95
ASHOKLEY,13-Nov-17,113.3
ASHOKLEY,14-Nov-17,113.95
ASHOKLEY,15-Nov-17,113.4
ASHOKLEY,16-Nov-17,114.2
ASHOKLEY,17-Nov-17,116
ASHOKLEY,20-Nov-17,114.95
ASHOKLEY,21-Nov-17,114.75
ASHOKLEY,22-Nov-17,113.35
ASHOKLEY,23-Nov-17,114.7
ASHOKLEY,24-Nov-17,118.45
ASHOKLEY,27-Nov-17,123.6
ASHOKLEY,28-Nov-17,121.4
ASHOKLEY,29-Nov-17,120.85
ASHOKLEY,30-Nov-17,117.85
ASHOKLEY,01-Dec-17,120.05
ASHOKLEY,04-Dec-17,116.35
ASHOKLEY,05-Dec-17,114.05
ASHOKLEY,06-Dec-17,114.45
ASHOKLEY,07-Dec-17,116.9
ASHOKLEY,08-Dec-17,118.55
ASHOKLEY,11-Dec-17,117.9
ASHOKLEY,12-Dec-17,113.8
ASHOKLEY,13-Dec-17,114.05
ASHOKLEY,14-Dec-17,112.05
ASHOKLEY,15-Dec-17,112.75
ASHOKLEY,18-Dec-17,114.3
ASHOKLEY,19-Dec-17,118.15
ASHOKLEY,20-Dec-17,117.8
ASHOKLEY,21-Dec-17,117.55
ASHOKLEY,22-Dec-17,117.6
ASHOKLEY,26-Dec-17,119.15
ASHOKLEY,27-Dec-17,118.6
ASHOKLEY,28-Dec-17,117.7
ASHOKLEY,29-Dec-17,119.1
ASHOKLEY,01-Jan-18,118.65
ASHOKLEY,02-Jan-18,123.35
ASHOKLEY,03-Jan-18,124.5
ASHOKLEY,04-Jan-18,126.95
ASHOKLEY,05-Jan-18,127.45
ASHOKLEY,08-Jan-18,128.45
ASHOKLEY,09-Jan-18,130.5
ASHOKLEY,10-Jan-18,127.95
ASHOKLEY,11-Jan-18,127.05
ASHOKLEY,12-Jan-18,128.65
ASHOKLEY,15-Jan-18,126.1
ASHOKLEY,16-Jan-18,122.3
ASHOKLEY,17-Jan-18,124.45
ASHOKLEY,18-Jan-18,120.9
ASHOKLEY,19-Jan-18,121.05
ASHOKLEY,22-Jan-18,121.05
ASHOKLEY,23-Jan-18,124
ASHOKLEY,24-Jan-18,123.3
ASHOKLEY,25-Jan-18,122.3
ASHOKLEY,29-Jan-18,125.4
ASHOKLEY,30-Jan-18,125.75
ASHOKLEY,31-Jan-18,126.1
ASHOKLEY,01-Feb-18,123.35
ASHOKLEY,02-Feb-18,122.3
ASHOKLEY,05-Feb-18,129.35
ASHOKLEY,06-Feb-18,126.9
ASHOKLEY,07-Feb-18,132.9
ASHOKLEY,08-Feb-18,134.15
ASHOKLEY,09-Feb-18,134.2
ASHOKLEY,12-Feb-18,133.3
ASHOKLEY,14-Feb-18,137.4
ASHOKLEY,15-Feb-18,137.25
ASHOKLEY,16-Feb-18,133.95
ASHOKLEY,19-Feb-18,132.2
ASHOKLEY,20-Feb-18,133.4
ASHOKLEY,21-Feb-18,132.35
ASHOKLEY,22-Feb-18,132.35
ASHOKLEY,23-Feb-18,134.4
ASHOKLEY,26-Feb-18,136.8
ASHOKLEY,27-Feb-18,137.7
ASHOKLEY,28-Feb-18,141.5
ASHOKLEY,01-Mar-18,140.95
ASHOKLEY,05-Mar-18,140.15
ASHOKLEY,06-Mar-18,139.85
ASHOKLEY,07-Mar-18,141.25
ASHOKLEY,08-Mar-18,144.15
ASHOKLEY,09-Mar-18,147
ASHOKLEY,12-Mar-18,145.4
ASHOKLEY,13-Mar-18,149.9
ASHOKLEY,14-Mar-18,149.7
ASHOKLEY,15-Mar-18,150.55
ASHOKLEY,16-Mar-18,147.15
ASHOKLEY,19-Mar-18,145.7
ASHOKLEY,20-Mar-18,146
ASHOKLEY,21-Mar-18,147.5
ASHOKLEY,22-Mar-18,142
ASHOKLEY,23-Mar-18,142.05
ASHOKLEY,26-Mar-18,144.4
ASHOKLEY,27-Mar-18,144.95
ASHOKLEY,28-Mar-18,145.45
ASHOKLEY,02-Apr-18,148.1
ASHOKLEY,03-Apr-18,147.75
ASHOKLEY,04-Apr-18,145.85
ASHOKLEY,05-Apr-18,147
ASHOKLEY,06-Apr-18,146.45
ASHOKLEY,09-Apr-18,146.35
ASHOKLEY,10-Apr-18,145.3
ASHOKLEY,11-Apr-18,144.8
ASHOKLEY,12-Apr-18,145.1
ASHOKLEY,13-Apr-18,149.4
ASHOKLEY,16-Apr-18,151
ASHOKLEY,17-Apr-18,149.4
ASHOKLEY,18-Apr-18,149.4
ASHOKLEY,19-Apr-18,151.1
ASHOKLEY,20-Apr-18,155.55
ASHOKLEY,23-Apr-18,159.45
ASHOKLEY,24-Apr-18,159.05
ASHOKLEY,25-Apr-18,164.2
ASHOKLEY,26-Apr-18,162.65
ASHOKLEY,27-Apr-18,162
ASHOKLEY,30-Apr-18,164.45
ASHOKLEY,02-May-18,161.45
ASHOKLEY,03-May-18,163.75
ASHOKLEY,04-May-18,163.95
ASHOKLEY,07-May-18,165.35
ASHOKLEY,08-May-18,165.55
ASHOKLEY,09-May-18,162.1
ASHOKLEY,10-May-18,160.65
ASHOKLEY,11-May-18,161.85
ASHOKLEY,14-May-18,155.15
ASHOKLEY,15-May-18,151
ASHOKLEY,16-May-18,152.7
ASHOKLEY,17-May-18,154.3
ASHOKLEY,18-May-18,148.4
ASHOKLEY,21-May-18,134.3
ASHOKLEY,22-May-18,140.9
ASHOKLEY,23-May-18,145.35
ASHOKLEY,24-May-18,144.5
ASHOKLEY,25-May-18,145.1
ASHOKLEY,28-May-18,146.6
ASHOKLEY,29-May-18,149.55
ASHOKLEY,30-May-18,149.4
ASHOKLEY,31-May-18,148.05
ASHOKLEY,01-Jun-18,150.85
ASHOKLEY,04-Jun-18,146.9
ASHOKLEY,05-Jun-18,146.2
ASHOKLEY,06-Jun-18,149.05
ASHOKLEY,07-Jun-18,147.8
ASHOKLEY,08-Jun-18,145
ASHOKLEY,11-Jun-18,142.2
ASHOKLEY,12-Jun-18,144.15
ASHOKLEY,13-Jun-18,142.65
ASHOKLEY,14-Jun-18,144.95
ASHOKLEY,15-Jun-18,142.25
ASHOKLEY,18-Jun-18,138.9
ASHOKLEY,19-Jun-18,136.5
ASHOKLEY,20-Jun-18,137
ASHOKLEY,21-Jun-18,135.1
ASHOKLEY,22-Jun-18,136.4
ASHOKLEY,25-Jun-18,132
ASHOKLEY,26-Jun-18,132.6
ASHOKLEY,27-Jun-18,129.35
ASHOKLEY,28-Jun-18,124.1
ASHOKLEY,29-Jun-18,125.8
ASHOKLEY,02-Jul-18,127.3
ASHOKLEY,03-Jul-18,129.5
ASHOKLEY,04-Jul-18,127.85
ASHOKLEY,05-Jul-18,125
ASHOKLEY,06-Jul-18,132.3
ASHOKLEY,09-Jul-18,130.9
ASHOKLEY,10-Jul-18,133.95
ASHOKLEY,11-Jul-18,133.15
ASHOKLEY,12-Jul-18,133.95
ASHOKLEY,13-Jul-18,132.5
ASHOKLEY,16-Jul-18,125.7
ASHOKLEY,17-Jul-18,128.55
ASHOKLEY,18-Jul-18,110.55
ASHOKLEY,19-Jul-18,105.7
ASHOKLEY,20-Jul-18,107.45
ASHOKLEY,23-Jul-18,109.1
ASHOKLEY,24-Jul-18,112.75
ASHOKLEY,25-Jul-18,110.15
ASHOKLEY,26-Jul-18,112.05
ASHOKLEY,27-Jul-18,112.85
ASHOKLEY,30-Jul-18,113
ASHOKLEY,31-Jul-18,112.8
ASHOKLEY,01-Aug-18,118.9
ASHOKLEY,02-Aug-18,120.25
ASHOKLEY,03-Aug-18,118.2
ASHOKLEY,06-Aug-18,118.25
ASHOKLEY,07-Aug-18,119.55
ASHOKLEY,08-Aug-18,125.7
ASHOKLEY,09-Aug-18,129.25
ASHOKLEY,10-Aug-18,127.55
ASHOKLEY,13-Aug-18,125.5
ASHOKLEY,14-Aug-18,126
ASHOKLEY,16-Aug-18,126.2
ASHOKLEY,17-Aug-18,128.35
ASHOKLEY,20-Aug-18,128.3
ASHOKLEY,21-Aug-18,128.7
ASHOKLEY,23-Aug-18,132.3
ASHOKLEY,24-Aug-18,129.2
ASHOKLEY,27-Aug-18,132.85
ASHOKLEY,28-Aug-18,132.35
ASHOKLEY,29-Aug-18,131.9
ASHOKLEY,30-Aug-18,130.85
ASHOKLEY,31-Aug-18,129.05
ASHOKLEY,03-Sep-18,133.45
ASHOKLEY,04-Sep-18,127.85
ASHOKLEY,05-Sep-18,127.45
ASHOKLEY,06-Sep-18,129.7
ASHOKLEY,07-Sep-18,132
ASHOKLEY,10-Sep-18,129.65
ASHOKLEY,11-Sep-18,127.75
ASHOKLEY,12-Sep-18,127.85
ASHOKLEY,14-Sep-18,131.25
ASHOKLEY,17-Sep-18,127.45
ASHOKLEY,18-Sep-18,126.4
ASHOKLEY,19-Sep-18,125.8
ASHOKLEY,21-Sep-18,122.3
ASHOKLEY,24-Sep-18,120.35
ASHOKLEY,25-Sep-18,121.9
ASHOKLEY,26-Sep-18,120.65
ASHOKLEY,27-Sep-18,120.4
ASHOKLEY,28-Sep-18,119.1
ASHOKLEY,01-Oct-18,120.15
ASHOKLEY,03-Oct-18,119.15
ASHOKLEY,04-Oct-18,118.05
ASHOKLEY,05-Oct-18,107.75
ASHOKLEY,08-Oct-18,109.15
ASHOKLEY,09-Oct-18,110.85
ASHOKLEY,10-Oct-18,114.55
ASHOKLEY,11-Oct-18,111.8
ASHOKLEY,12-Oct-18,115.8
ASHOKLEY,15-Oct-18,117.05
ASHOKLEY,16-Oct-18,120.55
ASHOKLEY,17-Oct-18,114.3
ASHOKLEY,19-Oct-18,112.5
ASHOKLEY,22-Oct-18,112.8
ASHOKLEY,23-Oct-18,111.45
ASHOKLEY,24-Oct-18,116.8
ASHOKLEY,25-Oct-18,112.85
ASHOKLEY,26-Oct-18,113.15
ASHOKLEY,29-Oct-18,115.25
ASHOKLEY,30-Oct-18,115
ASHOKLEY,31-Oct-18,114.7
ASHOKLEY,01-Nov-18,113.35
ASHOKLEY,02-Nov-18,117.7
ASHOKLEY,05-Nov-18,120.7
ASHOKLEY,06-Nov-18,120.9
ASHOKLEY,07-Nov-18,121.85
ASHOKLEY,09-Nov-18,118.25
ASHOKLEY,12-Nov-18,118.3
ASHOKLEY,13-Nov-18,119
ASHOKLEY,14-Nov-18,106.5
ASHOKLEY,15-Nov-18,106.1
ASHOKLEY,16-Nov-18,105.55
ASHOKLEY,19-Nov-18,108.8
ASHOKLEY,20-Nov-18,107.65
ASHOKLEY,21-Nov-18,110.3
ASHOKLEY,22-Nov-18,109.3
ASHOKLEY,26-Nov-18,108.9
ASHOKLEY,27-Nov-18,110.3
ASHOKLEY,28-Nov-18,108.35
ASHOKLEY,29-Nov-18,110.15
ASHOKLEY,30-Nov-18,112.35
AVANTIFEED,01-Dec-16,500.55
AVANTIFEED,02-Dec-16,491.4
AVANTIFEED,05-Dec-16,486.5
AVANTIFEED,06-Dec-16,481.5
AVANTIFEED,07-Dec-16,482.75
AVANTIFEED,08-Dec-16,484
AVANTIFEED,09-Dec-16,486
AVANTIFEED,12-Dec-16,490.2
AVANTIFEED,13-Dec-16,488.55
AVANTIFEED,14-Dec-16,483
AVANTIFEED,15-Dec-16,492.9
AVANTIFEED,16-Dec-16,497.35
AVANTIFEED,19-Dec-16,487.85
AVANTIFEED,20-Dec-16,484.8
AVANTIFEED,21-Dec-16,484.55
AVANTIFEED,22-Dec-16,486.35
AVANTIFEED,23-Dec-16,485.35
AVANTIFEED,26-Dec-16,478.85
AVANTIFEED,27-Dec-16,482.85
AVANTIFEED,28-Dec-16,486.55
AVANTIFEED,29-Dec-16,489.95
AVANTIFEED,30-Dec-16,490.05
AVANTIFEED,02-Jan-17,490
AVANTIFEED,03-Jan-17,490.55
AVANTIFEED,04-Jan-17,490.65
AVANTIFEED,05-Jan-17,509.5
AVANTIFEED,06-Jan-17,528.85
AVANTIFEED,09-Jan-17,539.4
AVANTIFEED,10-Jan-17,556.7
AVANTIFEED,11-Jan-17,552.65
AVANTIFEED,12-Jan-17,530.8
AVANTIFEED,13-Jan-17,545.85
AVANTIFEED,16-Jan-17,585.85
AVANTIFEED,17-Jan-17,578.05
AVANTIFEED,18-Jan-17,573.35
AVANTIFEED,19-Jan-17,571.5
AVANTIFEED,20-Jan-17,570.85
AVANTIFEED,23-Jan-17,574.1
AVANTIFEED,24-Jan-17,576.6
AVANTIFEED,25-Jan-17,595.25
AVANTIFEED,27-Jan-17,591.95
AVANTIFEED,30-Jan-17,580.1
AVANTIFEED,31-Jan-17,561.1
AVANTIFEED,01-Feb-17,565.7
AVANTIFEED,02-Feb-17,568.5
AVANTIFEED,03-Feb-17,579.85
AVANTIFEED,06-Feb-17,571.65
AVANTIFEED,07-Feb-17,564.8
AVANTIFEED,08-Feb-17,564.35
AVANTIFEED,09-Feb-17,573.35
AVANTIFEED,10-Feb-17,568
AVANTIFEED,13-Feb-17,574
AVANTIFEED,14-Feb-17,575.65
AVANTIFEED,15-Feb-17,582.25
AVANTIFEED,16-Feb-17,599.05
AVANTIFEED,17-Feb-17,592.05
AVANTIFEED,20-Feb-17,597.05
AVANTIFEED,21-Feb-17,593.55
AVANTIFEED,22-Feb-17,646.4
AVANTIFEED,23-Feb-17,676.8
AVANTIFEED,27-Feb-17,691.05
AVANTIFEED,28-Feb-17,675.45
AVANTIFEED,01-Mar-17,676.7
AVANTIFEED,02-Mar-17,676.05
AVANTIFEED,03-Mar-17,675.95
AVANTIFEED,06-Mar-17,704.05
AVANTIFEED,07-Mar-17,700.1
AVANTIFEED,08-Mar-17,733.85
AVANTIFEED,09-Mar-17,709.5
AVANTIFEED,10-Mar-17,707.15
AVANTIFEED,14-Mar-17,722.05
AVANTIFEED,15-Mar-17,714.7
AVANTIFEED,16-Mar-17,732.15
AVANTIFEED,17-Mar-17,730.2
AVANTIFEED,20-Mar-17,728.8
AVANTIFEED,21-Mar-17,703.75
AVANTIFEED,22-Mar-17,706
AVANTIFEED,23-Mar-17,710.55
AVANTIFEED,24-Mar-17,705.15
AVANTIFEED,27-Mar-17,700.85
AVANTIFEED,28-Mar-17,714.85
AVANTIFEED,29-Mar-17,719.25
AVANTIFEED,30-Mar-17,718.1
AVANTIFEED,31-Mar-17,737.5
AVANTIFEED,03-Apr-17,777.4
AVANTIFEED,05-Apr-17,819.65
AVANTIFEED,06-Apr-17,822.15
AVANTIFEED,07-Apr-17,811.4
AVANTIFEED,10-Apr-17,821.15
AVANTIFEED,11-Apr-17,839.4
AVANTIFEED,12-Apr-17,860.6
AVANTIFEED,13-Apr-17,871.95
AVANTIFEED,17-Apr-17,869.3
AVANTIFEED,18-Apr-17,866.7
AVANTIFEED,19-Apr-17,868.5
AVANTIFEED,20-Apr-17,898.15
AVANTIFEED,21-Apr-17,890.35
AVANTIFEED,24-Apr-17,883.6
AVANTIFEED,25-Apr-17,871.1
AVANTIFEED,26-Apr-17,855.35
AVANTIFEED,27-Apr-17,868.9
AVANTIFEED,28-Apr-17,874.1
AVANTIFEED,02-May-17,873.9
AVANTIFEED,03-May-17,873.2
AVANTIFEED,04-May-17,882.95
AVANTIFEED,05-May-17,884.15
AVANTIFEED,08-May-17,902.4
AVANTIFEED,09-May-17,898.9
AVANTIFEED,10-May-17,897.1
AVANTIFEED,11-May-17,894.9
AVANTIFEED,12-May-17,897.4
AVANTIFEED,15-May-17,1076.85
AVANTIFEED,16-May-17,1205.85
AVANTIFEED,17-May-17,1301.8
AVANTIFEED,18-May-17,1378.9
AVANTIFEED,19-May-17,1404.55
AVANTIFEED,22-May-17,1316.1
AVANTIFEED,23-May-17,1306.25
AVANTIFEED,24-May-17,1346.2
AVANTIFEED,25-May-17,1374.45
AVANTIFEED,26-May-17,1422
AVANTIFEED,29-May-17,1398.85
AVANTIFEED,30-May-17,1362.3
AVANTIFEED,31-May-17,1401.55
AVANTIFEED,01-Jun-17,1423.7
AVANTIFEED,02-Jun-17,1412.6
AVANTIFEED,05-Jun-17,1412.25
AVANTIFEED,06-Jun-17,1401.2
AVANTIFEED,07-Jun-17,1417.05
AVANTIFEED,08-Jun-17,1404.8
AVANTIFEED,09-Jun-17,1423.4
AVANTIFEED,12-Jun-17,1411.85
AVANTIFEED,13-Jun-17,1397.15
AVANTIFEED,14-Jun-17,1399
AVANTIFEED,15-Jun-17,1364.2
AVANTIFEED,16-Jun-17,1366.2
AVANTIFEED,19-Jun-17,1356.85
AVANTIFEED,20-Jun-17,1314
AVANTIFEED,21-Jun-17,1301.65
AVANTIFEED,22-Jun-17,1352.15
AVANTIFEED,23-Jun-17,1408.2
AVANTIFEED,27-Jun-17,1376.6
AVANTIFEED,28-Jun-17,1382.8
AVANTIFEED,29-Jun-17,1415.4
AVANTIFEED,30-Jun-17,1495.85
AVANTIFEED,03-Jul-17,1492.35
AVANTIFEED,04-Jul-17,1491.55
AVANTIFEED,05-Jul-17,1592.45
AVANTIFEED,06-Jul-17,1559.6
AVANTIFEED,07-Jul-17,1540.6
AVANTIFEED,10-Jul-17,1547.05
AVANTIFEED,11-Jul-17,1604.65
AVANTIFEED,12-Jul-17,1621.7
AVANTIFEED,13-Jul-17,1614.1
AVANTIFEED,14-Jul-17,1575.55
AVANTIFEED,17-Jul-17,1613
AVANTIFEED,18-Jul-17,1600.65
AVANTIFEED,19-Jul-17,1644.45
AVANTIFEED,20-Jul-17,1644.5
AVANTIFEED,21-Jul-17,1649.05
AVANTIFEED,24-Jul-17,1614.55
AVANTIFEED,25-Jul-17,1593.55
AVANTIFEED,26-Jul-17,1608.6
AVANTIFEED,27-Jul-17,1600.1
AVANTIFEED,28-Jul-17,1599.8
AVANTIFEED,31-Jul-17,1635.75
AVANTIFEED,01-Aug-17,1702.25
AVANTIFEED,02-Aug-17,1724.85
AVANTIFEED,03-Aug-17,1782.35
AVANTIFEED,04-Aug-17,1781.2
AVANTIFEED,07-Aug-17,1801.3
AVANTIFEED,08-Aug-17,1763.55
AVANTIFEED,09-Aug-17,1703.05
AVANTIFEED,10-Aug-17,1576.5
AVANTIFEED,11-Aug-17,1646.8
AVANTIFEED,14-Aug-17,1898.5
AVANTIFEED,16-Aug-17,1942.95
